product_id,name,total_sales
2536,Product_2536,79019
2537,Product_2537,11397
2538,Product_2538,57022
2539,Product_2539,80528
2540,Product_2540,1911
2541,Product_2541,76378
2542,Product_2542,11560
2543,Product_2543,5610
2544,Product_2544,81362
2545,Product_2545,91871
2546,Product_2546,6634
2547,Product_2547,90262
2548,Product_2548,57381
2549,Product_2549,80040
2550,Product_2550,36474
2551,Product_2551,66434
2552,Product_2552,68687
2553,Product_2553,81905
2554,Product_2554,82802
2555,Product_2555,25231
2556,Product_2556,54851
2557,Product_2557,75844
2558,Product_2558,52405
2559,Product_2559,74971
2560,Product_2560,60246
2561,Product_2561,42514
2562,Product_2562,23128
2563,Product_2563,594
2564,Product_2564,28930
2565,Product_2565,23257
2566,Product_2566,75538
2567,Product_2567,95862
2568,Product_2568,45376
2569,Product_2569,820
2570,Product_2570,26380
2571,Product_2571,75322
2572,Product_2572,27832
2573,Product_2573,94122
2574,Product_2574,98315
2575,Product_2575,55383
2576,Product_2576,22625
2577,Product_2577,407
2578,Product_2578,55209
2579,Product_2579,42376
2580,Product_2580,22191
2581,Product_2581,86083
2582,Product_2582,57263
2583,Product_2583,3736
2584,Product_2584,19222
2585,Product_2585,46438
2586,Product_2586,81213
2587,Product_2587,57688
2588,Product_2588,4796
2589,Product_2589,22647
2590,Product_2590,84842
2591,Product_2591,63753
2592,Product_2592,44041
2593,Product_2593,53829
2594,Product_2594,76019
2595,Product_2595,97604
2596,Product_2596,3387
2597,Product_2597,85852
2598,Product_2598,69440
2599,Product_2599,83413
2600,Product_2600,12088
2601,Product_2601,7790
2602,Product_2602,70870
2603,Product_2603,66009
2604,Product_2604,39437
2605,Product_2605,23331
2606,Product_2606,40190
2607,Product_2607,99583
2608,Product_2608,17227
2609,Product_2609,52750
2610,Product_2610,54064
2611,Product_2611,38735
2612,Product_2612,49038
2613,Product_2613,8135
2614,Product_2614,38059
2615,Product_2615,57329
2616,Product_2616,37709
2617,Product_2617,61057
2618,Product_2618,94582
2619,Product_2619,77259
2620,Product_2620,16958
2621,Product_2621,24855
2622,Product_2622,19969
2623,Product_2623,53841
2624,Product_2624,39811
2625,Product_2625,25179
2626,Product_2626,48488
2627,Product_2627,92678
2628,Product_2628,99820
2629,Product_2629,59895
2630,Product_2630,46539
2631,Product_2631,56892
2632,Product_2632,12715
2633,Product_2633,26102
2634,Product_2634,71107
2635,Product_2635,14465
2636,Product_2636,55767
2637,Product_2637,52618
2638,Product_2638,38359
2639,Product_2639,70906
2640,Product_2640,57254
2641,Product_2641,92360
2642,Product_2642,19578
2643,Product_2643,75270
2644,Product_2644,94236
2645,Product_2645,83426
2646,Product_2646,91799
2647,Product_2647,51522
2648,Product_2648,2419
2649,Product_2649,75181
2650,Product_2650,98017
2651,Product_2651,66858
2652,Product_2652,13193
2653,Product_2653,35406
2654,Product_2654,68170
2655,Product_2655,17383
2656,Product_2656,65407
2657,Product_2657,48032
2658,Product_2658,22972
2659,Product_2659,22495
2660,Product_2660,22565
2661,Product_2661,59027
2662,Product_2662,51655
2663,Product_2663,43762
2664,Product_2664,36660
2665,Product_2665,24118
2666,Product_2666,76816
2667,Product_2667,39853
2668,Product_2668,39297
2669,Product_2669,98803
2670,Product_2670,78986
2671,Product_2671,78413
2672,Product_2672,54737
2673,Product_2673,14089
2674,Product_2674,10518
2675,Product_2675,95275
2676,Product_2676,81610
2677,Product_2677,19702
2678,Product_2678,79720
2679,Product_2679,51639
2680,Product_2680,82843
2681,Product_2681,98165
2682,Product_2682,15396
2683,Product_2683,66558
2684,Product_2684,21055
2685,Product_2685,67886
2686,Product_2686,86510
2687,Product_2687,60415
2688,Product_2688,58160
2689,Product_2689,30529
2690,Product_2690,33324
2691,Product_2691,20537
2692,Product_2692,95296
2693,Product_2693,27624
2694,Product_2694,96579
2695,Product_2695,5378
2696,Product_2696,69209
2697,Product_2697,52465
2698,Product_2698,60742
2699,Product_2699,32597
2700,Product_2700,73072
2701,Product_2701,18745
2702,Product_2702,7411
2703,Product_2703,40228
2704,Product_2704,59722
2705,Product_2705,87841
2706,Product_2706,65402
2707,Product_2707,41865
2708,Product_2708,52301
2709,Product_2709,96549
2710,Product_2710,6651
2711,Product_2711,52540
2712,Product_2712,59841
2713,Product_2713,56422
2714,Product_2714,23113
2715,Product_2715,15327
2716,Product_2716,73756
2717,Product_2717,75441
2718,Product_2718,46400
2719,Product_2719,40184
2720,Product_2720,80125
2721,Product_2721,94304
2722,Product_2722,8941
2723,Product_2723,13975
2724,Product_2724,41640
2725,Product_2725,54293
2726,Product_2726,70153
2727,Product_2727,47803
2728,Product_2728,66713
2729,Product_2729,44171
2730,Product_2730,43027
2731,Product_2731,85473
2732,Product_2732,93548
2733,Product_2733,16597
2734,Product_2734,14910
2735,Product_2735,90768
2736,Product_2736,1871
2737,Product_2737,45297
2738,Product_2738,59875
2739,Product_2739,54550
2740,Product_2740,47246
2741,Product_2741,75660
2742,Product_2742,53133
2743,Product_2743,33749
2744,Product_2744,43912
2745,Product_2745,49613
2746,Product_2746,83526
2747,Product_2747,61250
2748,Product_2748,27670
2749,Product_2749,70744
2750,Product_2750,68438
2751,Product_2751,3530
2752,Product_2752,48927
2753,Product_2753,95092
2754,Product_2754,87744
2755,Product_2755,38891
2756,Product_2756,98267
2757,Product_2757,67558
2758,Product_2758,61145
2759,Product_2759,67391
2760,Product_2760,12872
2761,Product_2761,80194
2762,Product_2762,77674
2763,Product_2763,22196
2764,Product_2764,19977
2765,Product_2765,37938
2766,Product_2766,46751
2767,Product_2767,36032
2768,Product_2768,96813
2769,Product_2769,68295
2770,Product_2770,65638
2771,Product_2771,34441
2772,Product_2772,76989
2773,Product_2773,76916
2774,Product_2774,35784
2775,Product_2775,29493
2776,Product_2776,21471
2777,Product_2777,24274
2778,Product_2778,5916
2779,Product_2779,89359
2780,Product_2780,36070
2781,Product_2781,1963
2782,Product_2782,3522
2783,Product_2783,59076
2784,Product_2784,87824
2785,Product_2785,48848
2786,Product_2786,32739
2787,Product_2787,54825
2788,Product_2788,76895
2789,Product_2789,97782
2790,Product_2790,43303
2791,Product_2791,84639
2792,Product_2792,95658
2793,Product_2793,37861
2794,Product_2794,97740
2795,Product_2795,89006
2796,Product_2796,30779
2797,Product_2797,70229
2798,Product_2798,18036
2799,Product_2799,27705
2800,Product_2800,43797
2801,Product_2801,84297
2802,Product_2802,81291
2803,Product_2803,67939
2804,Product_2804,86491
2805,Product_2805,63318
2806,Product_2806,76567
2807,Product_2807,24539
2808,Product_2808,85447
2809,Product_2809,41491
2810,Product_2810,61126
2811,Product_2811,74262
2812,Product_2812,84410
2813,Product_2813,17762
2814,Product_2814,27682
2815,Product_2815,81941
2816,Product_2816,18532
2817,Product_2817,25061
2818,Product_2818,19496
2819,Product_2819,52745
2820,Product_2820,9841
2821,Product_2821,61830
2822,Product_2822,51241
2823,Product_2823,67024
2824,Product_2824,20478
2825,Product_2825,36422
2826,Product_2826,13421
2827,Product_2827,83562
2828,Product_2828,99068
2829,Product_2829,43079
2830,Product_2830,34528
2831,Product_2831,76421
2832,Product_2832,32813
2833,Product_2833,61356
2834,Product_2834,63599
2835,Product_2835,36109
2836,Product_2836,19383
2837,Product_2837,30265
2838,Product_2838,61233
2839,Product_2839,10209
2840,Product_2840,22744
2841,Product_2841,97986
2842,Product_2842,31336
2843,Product_2843,34686
2844,Product_2844,81361
2845,Product_2845,91575
2846,Product_2846,61843
2847,Product_2847,33036
2848,Product_2848,55529
2849,Product_2849,57313
2850,Product_2850,89684
2851,Product_2851,68444
2852,Product_2852,98504
2853,Product_2853,99372
2854,Product_2854,17861
2855,Product_2855,63144
2856,Product_2856,55553
2857,Product_2857,95110
2858,Product_2858,59711
2859,Product_2859,75818
2860,Product_2860,54322
2861,Product_2861,70482
2862,Product_2862,95598
2863,Product_2863,77196
2864,Product_2864,68526
2865,Product_2865,43988
2866,Product_2866,22756
2867,Product_2867,62873
2868,Product_2868,78831
2869,Product_2869,33173
2870,Product_2870,44346
2871,Product_2871,51884
2872,Product_2872,38190
2873,Product_2873,15953
2874,Product_2874,62494
2875,Product_2875,45934
2876,Product_2876,22881
2877,Product_2877,99740
2878,Product_2878,70696
2879,Product_2879,12496
2880,Product_2880,73823
2881,Product_2881,45065
2882,Product_2882,54024
2883,Product_2883,30067
2884,Product_2884,50969
2885,Product_2885,19704
2886,Product_2886,46108
2887,Product_2887,64531
2888,Product_2888,59720
2889,Product_2889,2499
2890,Product_2890,64654
2891,Product_2891,34995
2892,Product_2892,47318
2893,Product_2893,87657
2894,Product_2894,65897
2895,Product_2895,51535
2896,Product_2896,96384
2897,Product_2897,23954
2898,Product_2898,21818
2899,Product_2899,85507
2900,Product_2900,69437
2901,Product_2901,2267
2902,Product_2902,54247
2903,Product_2903,66032
2904,Product_2904,31613
2905,Product_2905,55483
2906,Product_2906,75115
2907,Product_2907,63911
2908,Product_2908,28564
2909,Product_2909,91290
2910,Product_2910,46254
2911,Product_2911,29543
2912,Product_2912,13068
2913,Product_2913,35125
2914,Product_2914,10142
2915,Product_2915,21078
2916,Product_2916,71657
2917,Product_2917,7328
2918,Product_2918,97928
2919,Product_2919,81732
2920,Product_2920,76715
2921,Product_2921,67769
2922,Product_2922,14828
2923,Product_2923,58405
2924,Product_2924,41711
2925,Product_2925,64299
2926,Product_2926,13301
2927,Product_2927,94082
2928,Product_2928,43745
2929,Product_2929,63081
2930,Product_2930,56378
2931,Product_2931,17291
2932,Product_2932,19043
2933,Product_2933,11437
2934,Product_2934,47007
2935,Product_2935,70284
2936,Product_2936,27952
2937,Product_2937,49109
2938,Product_2938,90458
2939,Product_2939,56054
2940,Product_2940,5188
2941,Product_2941,1513
2942,Product_2942,57919
2943,Product_2943,42137
2944,Product_2944,24274
2945,Product_2945,98805
2946,Product_2946,40854
2947,Product_2947,77816
2948,Product_2948,4331
2949,Product_2949,13531
2950,Product_2950,6337
2951,Product_2951,67842
2952,Product_2952,29166
2953,Product_2953,15308
2954,Product_2954,82403
2955,Product_2955,21652
2956,Product_2956,33197
2957,Product_2957,30060
2958,Product_2958,66726
2959,Product_2959,845
2960,Product_2960,61989
2961,Product_2961,79899
2962,Product_2962,10692
2963,Product_2963,87653
2964,Product_2964,23036
2965,Product_2965,84752
2966,Product_2966,57511
2967,Product_2967,6765
2968,Product_2968,58402
2969,Product_2969,4308
2970,Product_2970,39422
2971,Product_2971,79326
2972,Product_2972,5998
2973,Product_2973,14072
2974,Product_2974,34994
2975,Product_2975,78988
2976,Product_2976,97375
2977,Product_2977,45406
2978,Product_2978,42701
2979,Product_2979,82968
2980,Product_2980,82687
2981,Product_2981,45778
2982,Product_2982,2198
2983,Product_2983,62162
2984,Product_2984,58448
2985,Product_2985,54074
2986,Product_2986,69099
2987,Product_2987,21391
2988,Product_2988,16223
2989,Product_2989,26078
2990,Product_2990,82226
2991,Product_2991,68204
2992,Product_2992,78279
2993,Product_2993,57782
2994,Product_2994,35193
2995,Product_2995,52208
2996,Product_2996,8129
2997,Product_2997,41240
2998,Product_2998,83129
2999,Product_2999,64090
3000,Product_3000,38975
3001,Product_3001,47787
3002,Product_3002,79511
3003,Product_3003,86834
3004,Product_3004,36158
3005,Product_3005,21143
3006,Product_3006,27439
3007,Product_3007,28179
3008,Product_3008,57887
3009,Product_3009,20444
3010,Product_3010,6398
3011,Product_3011,38949
3012,Product_3012,24333
3013,Product_3013,60567
3014,Product_3014,43490
3015,Product_3015,37748
3016,Product_3016,60370
3017,Product_3017,2247
3018,Product_3018,16647
3019,Product_3019,48261
3020,Product_3020,745
3021,Product_3021,86986
3022,Product_3022,61296
3023,Product_3023,6314
3024,Product_3024,49650
3025,Product_3025,40758
3026,Product_3026,74188
3027,Product_3027,51610
3028,Product_3028,48919
3029,Product_3029,20315
3030,Product_3030,4674
3031,Product_3031,48096
3032,Product_3032,17551
3033,Product_3033,39352
3034,Product_3034,18493
3035,Product_3035,30682
3036,Product_3036,22248
3037,Product_3037,8916
3038,Product_3038,30144
3039,Product_3039,66705
3040,Product_3040,76026
3041,Product_3041,93296
3042,Product_3042,76367
3043,Product_3043,37521
3044,Product_3044,37645
3045,Product_3045,51696
3046,Product_3046,71237
3047,Product_3047,45834
3048,Product_3048,84993
3049,Product_3049,61720
3050,Product_3050,20217
3051,Product_3051,17657
3052,Product_3052,99772
3053,Product_3053,67239
3054,Product_3054,73629
3055,Product_3055,17416
3056,Product_3056,78237
3057,Product_3057,78313
3058,Product_3058,46484
3059,Product_3059,99157
3060,Product_3060,56620
3061,Product_3061,96395
3062,Product_3062,21033
3063,Product_3063,36987
3064,Product_3064,98996
3065,Product_3065,89757
3066,Product_3066,99629
3067,Product_3067,39258
3068,Product_3068,92897
3069,Product_3069,6094
3070,Product_3070,9275
3071,Product_3071,69240
3072,Product_3072,19765
3073,Product_3073,56221
3074,Product_3074,51022
3075,Product_3075,84222
3076,Product_3076,64570
3077,Product_3077,14883
3078,Product_3078,4153
3079,Product_3079,39736
3080,Product_3080,53852
3081,Product_3081,64902
3082,Product_3082,71475
3083,Product_3083,6669
3084,Product_3084,96969
3085,Product_3085,40343
3086,Product_3086,17317
3087,Product_3087,58625
3088,Product_3088,81606
3089,Product_3089,93303
3090,Product_3090,26996
3091,Product_3091,69922
3092,Product_3092,52903
3093,Product_3093,77489
3094,Product_3094,22890
3095,Product_3095,49109
3096,Product_3096,39638
3097,Product_3097,31881
3098,Product_3098,60376
3099,Product_3099,36347
3100,Product_3100,32026
3101,Product_3101,14576
3102,Product_3102,53657
3103,Product_3103,96401
3104,Product_3104,32192
3105,Product_3105,27585
3106,Product_3106,66335
3107,Product_3107,95972
3108,Product_3108,3422
3109,Product_3109,6761
3110,Product_3110,73675
3111,Product_3111,14906
3112,Product_3112,38206
3113,Product_3113,54108
3114,Product_3114,82306
3115,Product_3115,77635
3116,Product_3116,69519
3117,Product_3117,19209
3118,Product_3118,37901
3119,Product_3119,93940
3120,Product_3120,99940
3121,Product_3121,44114
3122,Product_3122,79786
3123,Product_3123,22640
3124,Product_3124,52317
3125,Product_3125,75203
3126,Product_3126,1518
3127,Product_3127,58173
3128,Product_3128,47203
3129,Product_3129,51517
3130,Product_3130,60063
3131,Product_3131,64090
3132,Product_3132,58134
3133,Product_3133,77266
3134,Product_3134,54817
3135,Product_3135,90826
3136,Product_3136,31634
3137,Product_3137,58646
3138,Product_3138,56813
3139,Product_3139,97067
3140,Product_3140,1458
3141,Product_3141,17513
3142,Product_3142,70311
3143,Product_3143,44215
3144,Product_3144,14832
3145,Product_3145,74951
3146,Product_3146,38280
3147,Product_3147,79223
3148,Product_3148,26351
3149,Product_3149,4921
3150,Product_3150,2805
3151,Product_3151,93415
3152,Product_3152,69602
3153,Product_3153,62912
3154,Product_3154,80543
3155,Product_3155,71303
3156,Product_3156,40470
3157,Product_3157,69413
3158,Product_3158,48866
3159,Product_3159,14869
3160,Product_3160,85914
3161,Product_3161,92372
3162,Product_3162,62396
3163,Product_3163,73395
3164,Product_3164,5276
3165,Product_3165,85644
3166,Product_3166,51572
3167,Product_3167,6372
3168,Product_3168,8612
3169,Product_3169,64169
3170,Product_3170,90540
3171,Product_3171,77949
3172,Product_3172,77865
3173,Product_3173,9319
3174,Product_3174,4001
3175,Product_3175,54433
3176,Product_3176,18805
3177,Product_3177,29938
3178,Product_3178,43081
3179,Product_3179,47054
3180,Product_3180,19098
3181,Product_3181,98383
3182,Product_3182,59049
3183,Product_3183,82713
3184,Product_3184,43315
3185,Product_3185,70972
3186,Product_3186,86433
3187,Product_3187,30824
3188,Product_3188,43010
3189,Product_3189,33254
3190,Product_3190,2712
3191,Product_3191,89752
3192,Product_3192,16229
3193,Product_3193,4800
3194,Product_3194,14591
3195,Product_3195,80331
3196,Product_3196,90344
3197,Product_3197,25892
3198,Product_3198,95609
3199,Product_3199,89356
3200,Product_3200,5713
3201,Product_3201,14990
3202,Product_3202,64806
3203,Product_3203,10892
3204,Product_3204,9803
3205,Product_3205,31609
3206,Product_3206,83017
3207,Product_3207,78970
3208,Product_3208,14489
3209,Product_3209,39322
3210,Product_3210,71189
3211,Product_3211,94816
3212,Product_3212,28751
3213,Product_3213,42688
3214,Product_3214,89073
3215,Product_3215,68138
3216,Product_3216,59624
3217,Product_3217,14573
3218,Product_3218,63552
3219,Product_3219,41738
3220,Product_3220,55933
3221,Product_3221,12008
3222,Product_3222,19285
3223,Product_3223,40028
3224,Product_3224,3105
3225,Product_3225,67561
3226,Product_3226,1602
3227,Product_3227,99064
3228,Product_3228,53196
3229,Product_3229,54073
3230,Product_3230,19210
3231,Product_3231,62001
3232,Product_3232,19053
3233,Product_3233,7012
3234,Product_3234,28871
3235,Product_3235,36709
3236,Product_3236,58830
3237,Product_3237,32263
3238,Product_3238,15807
3239,Product_3239,31907
3240,Product_3240,53277
3241,Product_3241,12215
3242,Product_3242,20476
3243,Product_3243,87134
3244,Product_3244,82322
3245,Product_3245,58928
3246,Product_3246,91361
3247,Product_3247,45644
3248,Product_3248,90224
3249,Product_3249,71929
3250,Product_3250,53181
3251,Product_3251,38332
3252,Product_3252,85912
3253,Product_3253,37325
3254,Product_3254,65418
3255,Product_3255,53318
3256,Product_3256,50425
3257,Product_3257,99521
3258,Product_3258,17698
3259,Product_3259,98242
3260,Product_3260,48608
3261,Product_3261,54829
3262,Product_3262,10429
3263,Product_3263,87071
3264,Product_3264,16784
3265,Product_3265,87538
3266,Product_3266,4018
3267,Product_3267,41556
3268,Product_3268,97023
3269,Product_3269,14329
3270,Product_3270,95250
3271,Product_3271,21856
3272,Product_3272,54456
3273,Product_3273,53759
3274,Product_3274,99286
3275,Product_3275,72326
3276,Product_3276,6535
3277,Product_3277,93853
3278,Product_3278,95982
3279,Product_3279,16953
3280,Product_3280,73455
3281,Product_3281,19029
3282,Product_3282,87066
3283,Product_3283,89321
3284,Product_3284,43363
3285,Product_3285,51308
3286,Product_3286,55314
3287,Product_3287,4220
3288,Product_3288,97370
3289,Product_3289,89527
3290,Product_3290,3653
3291,Product_3291,21015
3292,Product_3292,54423
3293,Product_3293,12445
3294,Product_3294,56998
3295,Product_3295,58028
3296,Product_3296,41570
3297,Product_3297,93940
3298,Product_3298,9457
3299,Product_3299,79024
3300,Product_3300,1186
3301,Product_3301,51347
3302,Product_3302,75043
3303,Product_3303,69578
3304,Product_3304,47473
3305,Product_3305,69266
3306,Product_3306,23207
3307,Product_3307,45164
3308,Product_3308,65880
3309,Product_3309,50545
3310,Product_3310,32789
3311,Product_3311,9408
3312,Product_3312,56312
3313,Product_3313,40944
3314,Product_3314,21218
3315,Product_3315,75415
3316,Product_3316,51286
3317,Product_3317,78885
3318,Product_3318,29310
3319,Product_3319,78950
3320,Product_3320,77227
3321,Product_3321,12508
3322,Product_3322,95400
3323,Product_3323,55914
3324,Product_3324,44457
3325,Product_3325,14921
3326,Product_3326,61817
3327,Product_3327,44615
3328,Product_3328,21992
3329,Product_3329,55277
3330,Product_3330,24981
3331,Product_3331,29886
3332,Product_3332,47059
3333,Product_3333,73144
3334,Product_3334,23377
3335,Product_3335,61623
3336,Product_3336,40353
3337,Product_3337,85526
3338,Product_3338,95259
3339,Product_3339,30888
3340,Product_3340,35849
3341,Product_3341,69427
3342,Product_3342,4407
3343,Product_3343,57238
3344,Product_3344,73865
3345,Product_3345,80626
3346,Product_3346,11712
3347,Product_3347,97783
3348,Product_3348,72732
3349,Product_3349,60845
3350,Product_3350,50216
3351,Product_3351,43716
3352,Product_3352,87851
3353,Product_3353,5148
3354,Product_3354,70128
3355,Product_3355,91155
3356,Product_3356,21182
3357,Product_3357,69639
3358,Product_3358,83672
3359,Product_3359,99427
3360,Product_3360,34091
3361,Product_3361,4879
3362,Product_3362,3452
3363,Product_3363,23180
3364,Product_3364,12992
3365,Product_3365,38727
3366,Product_3366,67968
3367,Product_3367,23059
3368,Product_3368,60274
3369,Product_3369,45340
3370,Product_3370,61122
3371,Product_3371,78324
3372,Product_3372,32732
3373,Product_3373,96508
3374,Product_3374,45329
3375,Product_3375,27089
3376,Product_3376,73559
3377,Product_3377,67000
3378,Product_3378,47685
3379,Product_3379,87131
3380,Product_3380,23101
3381,Product_3381,24115
3382,Product_3382,64077
3383,Product_3383,85753
3384,Product_3384,39178
3385,Product_3385,37060
3386,Product_3386,61598
3387,Product_3387,89644
3388,Product_3388,35948
3389,Product_3389,20250
3390,Product_3390,32480
3391,Product_3391,36513
3392,Product_3392,18993
3393,Product_3393,65123
3394,Product_3394,7405
3395,Product_3395,78206
3396,Product_3396,69316
3397,Product_3397,95279
3398,Product_3398,73139
3399,Product_3399,61779
3400,Product_3400,72781
3401,Product_3401,16779
3402,Product_3402,33292
3403,Product_3403,81135
3404,Product_3404,53594
3405,Product_3405,80346
3406,Product_3406,93618
3407,Product_3407,835
3408,Product_3408,14732
3409,Product_3409,68497
3410,Product_3410,62188
3411,Product_3411,97867
3412,Product_3412,95890
3413,Product_3413,91728
3414,Product_3414,64809
3415,Product_3415,37062
3416,Product_3416,45972
3417,Product_3417,1677
3418,Product_3418,30047
3419,Product_3419,71176
3420,Product_3420,46346
3421,Product_3421,58774
3422,Product_3422,83613
3423,Product_3423,95150
3424,Product_3424,33028
3425,Product_3425,88818
3426,Product_3426,39641
3427,Product_3427,88387
3428,Product_3428,8794
3429,Product_3429,76700
3430,Product_3430,8364
3431,Product_3431,76533
3432,Product_3432,22522
3433,Product_3433,52870
3434,Product_3434,62095
3435,Product_3435,2648
3436,Product_3436,21463
3437,Product_3437,680
3438,Product_3438,24508
3439,Product_3439,48182
3440,Product_3440,74943
3441,Product_3441,84658
3442,Product_3442,88505
3443,Product_3443,38991
3444,Product_3444,25320
3445,Product_3445,58286
3446,Product_3446,80828
3447,Product_3447,72290
3448,Product_3448,9861
3449,Product_3449,25828
3450,Product_3450,89755
3451,Product_3451,22185
3452,Product_3452,23987
3453,Product_3453,6853
3454,Product_3454,97693
3455,Product_3455,74423
3456,Product_3456,57549
3457,Product_3457,98124
3458,Product_3458,42594
3459,Product_3459,47612
3460,Product_3460,21247
3461,Product_3461,76848
3462,Product_3462,54410
3463,Product_3463,66461
3464,Product_3464,12792
3465,Product_3465,82587
3466,Product_3466,98975
3467,Product_3467,93385
3468,Product_3468,66571
3469,Product_3469,39156
3470,Product_3470,90363
3471,Product_3471,33142
3472,Product_3472,31203
3473,Product_3473,94193
3474,Product_3474,42069
3475,Product_3475,50831
3476,Product_3476,50942
3477,Product_3477,82502
3478,Product_3478,21171
3479,Product_3479,73416
3480,Product_3480,42219
3481,Product_3481,68445
3482,Product_3482,42139
3483,Product_3483,84157
3484,Product_3484,9884
3485,Product_3485,76277
3486,Product_3486,377
3487,Product_3487,43995
3488,Product_3488,94056
3489,Product_3489,97079
3490,Product_3490,41496
3491,Product_3491,70102
3492,Product_3492,76792
3493,Product_3493,37577
3494,Product_3494,37928
3495,Product_3495,95876
3496,Product_3496,32701
3497,Product_3497,2676
3498,Product_3498,16864
3499,Product_3499,59631
3500,Product_3500,83389
3501,Product_3501,76918
3502,Product_3502,24187
3503,Product_3503,74088
3504,Product_3504,59012
3505,Product_3505,53315
3506,Product_3506,24996
3507,Product_3507,73027
3508,Product_3508,84696
3509,Product_3509,13343
3510,Product_3510,21261
3511,Product_3511,37338
3512,Product_3512,3262
3513,Product_3513,62587
3514,Product_3514,92445
3515,Product_3515,47308
3516,Product_3516,49631
3517,Product_3517,24820
3518,Product_3518,86698
3519,Product_3519,48412
3520,Product_3520,56790
3521,Product_3521,80251
3522,Product_3522,73293
3523,Product_3523,58569
3524,Product_3524,61382
3525,Product_3525,19442
3526,Product_3526,47357
3527,Product_3527,46714
3528,Product_3528,25689
3529,Product_3529,76195
3530,Product_3530,34547
3531,Product_3531,638
3532,Product_3532,33208
3533,Product_3533,18075
3534,Product_3534,12397
3535,Product_3535,86518
3536,Product_3536,67371
3537,Product_3537,59818
3538,Product_3538,62006
3539,Product_3539,17402
3540,Product_3540,66647
3541,Product_3541,30656
3542,Product_3542,94312
3543,Product_3543,37786
3544,Product_3544,11904
3545,Product_3545,4617
3546,Product_3546,3626
3547,Product_3547,72072
3548,Product_3548,64796
3549,Product_3549,66049
3550,Product_3550,96593
3551,Product_3551,97293
3552,Product_3552,31293
3553,Product_3553,52278
3554,Product_3554,59652
3555,Product_3555,25975
3556,Product_3556,80621
3557,Product_3557,80068
3558,Product_3558,83905
3559,Product_3559,25126
3560,Product_3560,66710
3561,Product_3561,76027
3562,Product_3562,6641
3563,Product_3563,54677
3564,Product_3564,25500
3565,Product_3565,51955
3566,Product_3566,25739
3567,Product_3567,14348
3568,Product_3568,90745
3569,Product_3569,13191
3570,Product_3570,81517
3571,Product_3571,37015
3572,Product_3572,96475
3573,Product_3573,50980
3574,Product_3574,63834
3575,Product_3575,8867
3576,Product_3576,64072
3577,Product_3577,70670
3578,Product_3578,83258
3579,Product_3579,50651
3580,Product_3580,14862
3581,Product_3581,23651
3582,Product_3582,63317
3583,Product_3583,65168
3584,Product_3584,55189
3585,Product_3585,84182
3586,Product_3586,13531
3587,Product_3587,93776
3588,Product_3588,4434
3589,Product_3589,75788
3590,Product_3590,45548
3591,Product_3591,37420
3592,Product_3592,68385
3593,Product_3593,78958
3594,Product_3594,7055
3595,Product_3595,60458
3596,Product_3596,77244
3597,Product_3597,55389
3598,Product_3598,93058
3599,Product_3599,15674
3600,Product_3600,96383
3601,Product_3601,36243
3602,Product_3602,4213
3603,Product_3603,10494
3604,Product_3604,56991
3605,Product_3605,57748
3606,Product_3606,4141
3607,Product_3607,18932
3608,Product_3608,88004
3609,Product_3609,61936
3610,Product_3610,26487
3611,Product_3611,55765
3612,Product_3612,12998
3613,Product_3613,40297
3614,Product_3614,68809
3615,Product_3615,56243
3616,Product_3616,98895
3617,Product_3617,96872
3618,Product_3618,95899
3619,Product_3619,93523
3620,Product_3620,38297
3621,Product_3621,46077
3622,Product_3622,80974
3623,Product_3623,83944
3624,Product_3624,30813
3625,Product_3625,16139
3626,Product_3626,75902
3627,Product_3627,2761
3628,Product_3628,93274
3629,Product_3629,9591
3630,Product_3630,49172
3631,Product_3631,19510
3632,Product_3632,50063
3633,Product_3633,91172
3634,Product_3634,36780
3635,Product_3635,95317
3636,Product_3636,75046
3637,Product_3637,8872
3638,Product_3638,6421
3639,Product_3639,62000
3640,Product_3640,45008
3641,Product_3641,41616
3642,Product_3642,20889
3643,Product_3643,68708
3644,Product_3644,68389
3645,Product_3645,1445
3646,Product_3646,53032
3647,Product_3647,62076
3648,Product_3648,50281
3649,Product_3649,90864
3650,Product_3650,51010
3651,Product_3651,22131
3652,Product_3652,73741
3653,Product_3653,53735
3654,Product_3654,36977
3655,Product_3655,59131
3656,Product_3656,11493
3657,Product_3657,62529
3658,Product_3658,71110
3659,Product_3659,11941
3660,Product_3660,43562
3661,Product_3661,56566
3662,Product_3662,54136
3663,Product_3663,49917
3664,Product_3664,52568
3665,Product_3665,94844
3666,Product_3666,68089
3667,Product_3667,1580
3668,Product_3668,70117
3669,Product_3669,18942
3670,Product_3670,58350
3671,Product_3671,16394
3672,Product_3672,7578
3673,Product_3673,49012
3674,Product_3674,37307
3675,Product_3675,68003
3676,Product_3676,4024
3677,Product_3677,31500
3678,Product_3678,13934
3679,Product_3679,5531
3680,Product_3680,4191
3681,Product_3681,55237
3682,Product_3682,15762
3683,Product_3683,6670
3684,Product_3684,39254
3685,Product_3685,3183
3686,Product_3686,86551
3687,Product_3687,49205
3688,Product_3688,42551
3689,Product_3689,9449
3690,Product_3690,36599
3691,Product_3691,79278
3692,Product_3692,12547
3693,Product_3693,22689
3694,Product_3694,37042
3695,Product_3695,76006
3696,Product_3696,75546
3697,Product_3697,56298
3698,Product_3698,84718
3699,Product_3699,65205
3700,Product_3700,46991
3701,Product_3701,15967
